t_s,target_a,voltage_v,current_a,setpoint_echo_a,temp_c,runtime_s,fan,raw,flags
28.8000,1.15,12.920207977294922,1.1502118110656738,1.1500009298324585,35.790191650390625,9,0,DF 07 03 08 16 01 02 2C B9 4E 41 24 3A 93 3F 09 00 00 00 28 29 0F 42 3B 33 93 3F 67,
28.8448,1.15,12.919914245605469,1.1502118110656738,1.1500009298324585,35.790191650390625,9,0,DF 07 03 08 16 01 02 F8 B7 4E 41 24 3A 93 3F 09 00 00 00 28 29 0F 42 3B 33 93 3F 9D,
28.9120,1.15,12.920125961303711,1.1502273082733154,1.1500009298324585,35.82884979248047,9,0,DF 07 03 08 16 01 02 D6 B8 4E 41 A6 3A 93 3F 09 00 00 00 BE 50 0F 42 3B 33 93 3F 7F,
29.0252,1.15,12.919744491577148,1.1502397060394287,1.1500009298324585,35.82884979248047,10,0,DF 07 03 08 16 01 02 46 B7 4E 41 0E 3B 93 3F 0A 00 00 00 BE 50 0F 42 3B 33 93 3F A6,
29.1382,1.15,12.919662475585938,1.150167465209961,1.1500009298324585,35.86968231201172,10,0,DF 07 03 08 16 01 02 F0 B6 4E 41 B0 38 93 3F 0A 00 00 00 8E 7A 0F 42 3B 33 93 3F 64,
29.2080,1.15,12.919702529907227,1.1502234935760498,1.1500009298324585,35.86968231201172,10,0,DF 07 03 08 16 01 02 1A B7 4E 41 86 3A 93 3F 0A 00 00 00 8E 7A 0F 42 3B 33 93 3F 61,
29.3402,1.15,12.919620513916016,1.1503245830535889,1.1500009298324585,35.910057067871094,10,0,DF 07 03 08 16 01 02 C4 B6 4E 41 D6 3D 93 3F 0A 00 00 00 E6 A3 0F 42 3B 33 93 3F E4,
29.4082,1.15,12.919450759887695,1.150235891342163,1.1500009298324585,35.910057067871094,10,0,DF 07 03 08 16 01 02 12 B6 4E 41 EE 3A 93 3F 0A 00 00 00 E6 A3 0F 42 3B 33 93 3F 81,
29.5422,1.15,12.919368743896484,1.1502273082733154,1.1500009298324585,35.950927734375,10,0,DF 07 03 08 16 01 02 BC B5 4E 41 A6 3A 93 3F 0A 00 00 00 C0 CD 0F 42 3B 33 93 3F 1C,
29.6099,1.15,12.919034957885742,1.1503283977508545,1.1500009298324585,35.950927734375,10,0,DF 07 03 08 16 01 02 5E B4 4E 41 F6 3D 93 3F 0A 00 00 00 C0 CD 0F 42 3B 33 93 3F 28,
29.7233,1.15,12.918773651123047,1.150179147720337,1.1500009298324585,35.99182891845703,10,0,DF 07 03 08 16 01 02 4C B3 4E 41 12 39 93 3F 0A 00 00 00 A2 F7 0F 42 3B 33 93 3F 17,
29.8135,1.15,12.918815612792969,1.1501262187957764,1.1500009298324585,35.99182891845703,10,0,DF 07 03 08 16 01 02 78 B3 4E 41 56 37 93 3F 0A 00 00 00 A2 F7 0F 42 3B 33 93 3F A9,
29.9701,1.15,12.918643951416016,1.1502234935760498,1.1500009298324585,36.02852249145508,10,0,DF 07 03 08 16 01 02 C4 B2 4E 41 86 3A 93 3F 0A 00 00 00 35 1D 10 42 3B 33 93 3F 71,
30.0582,1.15,12.918603897094727,1.1501262187957764,1.1500009298324585,36.02852249145508,11,0,DF 07 03 08 16 01 02 9A B2 4E 41 56 37 93 3F 0B 00 00 00 35 1D 10 42 3B 33 93 3F CD,
30.1054,1.15,12.918310165405273,1.150146484375,1.1500009298324585,36.07440185546875,11,0,DF 07 03 08 16 01 02 66 B1 4E 41 00 38 93 3F 0B 00 00 00 30 4C 10 42 3B 33 93 3F 2D,
30.2404,1.15,12.918188095092773,1.1500904560089111,1.1500009298324585,36.07440185546875,11,0,DF 07 03 08 16 01 02 E6 B0 4E 41 2A 36 93 3F 0B 00 00 00 30 4C 10 42 3B 33 93 3F 86,
30.3530,1.15,12.91813850402832,1.1500942707061768,1.1500009298324585,36.1160888671875,11,0,DF 07 03 08 16 01 02 B2 B0 4E 41 4A 36 93 3F 0B 00 00 00 E0 76 10 42 3B 33 93 3F C0,
30.4197,1.15,12.917976379394531,1.1502032279968262,1.1500009298324585,36.1160888671875,11,0,DF 07 03 08 16 01 02 08 B0 4E 41 DC 39 93 3F 0B 00 00 00 E0 76 10 42 3B 33 93 3F D5,
30.5328,1.15,12.918188095092773,1.1502716541290283,1.1500009298324585,36.157569885253906,11,0,DF 07 03 08 16 01 02 E6 B0 4E 41 1A 3C 93 3F 0B 00 00 00 5A A1 10 42 3B 33 93 3F 11,
30.6222,1.15,12.918270111083984,1.150247573852539,1.1500009298324585,36.157569885253906,11,0,DF 07 03 08 16 01 02 3C B1 4E 41 50 3B 93 3F 0B 00 00 00 5A A1 10 42 3B 33 93 3F 85,
30.7127,1.15,12.9178466796875,1.150130033493042,1.1500009298324585,36.199546813964844,11,0,DF 07 03 08 16 01 02 80 AF 4E 41 76 37 93 3F 0B 00 00 00 56 CC 10 42 3B 33 93 3F FA,
30.8255,1.15,12.917804718017578,1.1501145362854004,1.1500009298324585,36.199546813964844,11,0,DF 07 03 08 16 01 02 54 AF 4E 41 F4 36 93 3F 0B 00 00 00 56 CC 10 42 3B 33 93 3F A9,
30.9380,1.15,12.917634963989258,1.1501829624176025,1.1500009298324585,36.239662170410156,11,0,DF 07 03 08 16 01 02 A2 AE 4E 41 32 39 93 3F 0B 00 00 00 6A F5 10 42 3B 33 93 3F DE,
31.0270,1.15,12.917675018310547,1.150231122970581,1.1500009298324585,36.239662170410156,12,0,DF 07 03 08 16 01 02 CC AE 4E 41 C6 3A 93 3F 0C 00 00 00 6A F5 10 42 3B 33 93 3F 1E,
31.1404,1.15,12.917463302612305,1.1500864028930664,1.1500009298324585,36.28074264526367,12,0,DF 07 03 08 16 01 02 EE AD 4E 41 08 36 93 3F 0C 00 00 00 7B 1F 11 42 3B 33 93 3F 83,
31.2300,1.15,12.917211532592773,1.150146484375,1.1500009298324585,36.28074264526367,12,0,DF 07 03 08 16 01 02 E6 AC 4E 41 00 38 93 3F 0C 00 00 00 7B 1F 11 42 3B 33 93 3F 92,
31.3208,1.15,12.917089462280273,1.1500461101531982,1.1500009298324585,36.320655822753906,12,0,DF 07 03 08 16 01 02 66 AC 4E 41 B6 34 93 3F 0C 00 00 00 5A 48 11 42 3B 33 93 3F 58,
31.3867,1.15,12.91691780090332,1.1501262187957764,1.1500009298324585,36.320655822753906,12,0,DF 07 03 08 16 01 02 B2 AB 4E 41 56 37 93 3F 0C 00 00 00 5A 48 11 42 3B 33 93 3F 6A,
31.5003,1.15,12.91683578491211,1.1501386165618896,1.1500009298324585,36.36295700073242,12,0,DF 07 03 08 16 01 02 5C AB 4E 41 BE 37 93 3F 0C 00 00 00 AB 73 11 42 3B 33 93 3F DC,
31.6122,1.15,12.91691780090332,1.1500661373138428,1.1500009298324585,36.36295700073242,12,0,DF 07 03 08 16 01 02 B2 AB 4E 41 5E 35 93 3F 0C 00 00 00 AB 73 11 42 3B 33 93 3F E8,
31.7270,1.15,12.91691780090332,1.149989128112793,1.1500009298324585,36.40412139892578,12,0,DF 07 03 08 16 01 02 B2 AB 4E 41 D8 32 93 3F 0C 00 00 00 D2 9D 11 42 3B 33 93 3F 20,
31.8365,1.15,12.916666030883789,1.1500461101531982,1.1500009298324585,36.40412139892578,12,0,DF 07 03 08 16 01 02 AA AA 4E 41 B6 34 93 3F 0C 00 00 00 D2 9D 11 42 3B 33 93 3F 49,
31.9054,1.15,12.916543960571289,1.1500585079193115,1.1500009298324585,36.443885803222656,12,0,DF 07 03 08 16 01 02 2A AA 4E 41 1E 35 93 3F 0C 00 00 00 8A C6 11 42 3B 33 93 3F 7F,
32.0176,1.15,12.916494369506836,1.1500778198242188,1.1500009298324585,36.443885803222656,13,0,DF 07 03 08 16 01 02 F6 A9 4E 41 C0 35 93 3F 0D 00 00 00 8A C6 11 42 3B 33 93 3F 11,
32.0852,1.15,12.916322708129883,1.1500296592712402,1.1500009298324585,36.48438262939453,13,0,DF 07 03 08 16 01 02 42 A9 4E 41 2C 34 93 3F 0D 00 00 00 02 F0 11 42 3B 33 93 3F B8,
32.2204,1.15,12.916364669799805,1.1500661373138428,1.1500009298324585,36.48438262939453,13,0,DF 07 03 08 16 01 02 6E A9 4E 41 5E 35 93 3F 0D 00 00 00 02 F0 11 42 3B 33 93 3F 59,
32.2652,1.15,12.916193008422852,1.150017261505127,1.1500009298324585,36.52851867675781,13,0,DF 07 03 08 16 01 02 BA A8 4E 41 C4 33 93 3F 0D 00 00 00 34 1D 12 42 3B 33 93 3F 4A,
32.3326,1.15,12.915899276733398,1.1500420570373535,1.1500009298324585,36.52851867675781,13,0,DF 07 03 08 16 01 02 86 A7 4E 41 94 34 93 3F 0D 00 00 00 34 1D 12 42 3B 33 93 3F AE,
32.4675,1.15,12.915777206420898,1.150005578994751,1.1500009298324585,36.568119049072266,13,0,DF 07 03 08 16 01 02 06 A7 4E 41 62 33 93 3F 0D 00 00 00 C1 45 12 42 3B 33 93 3F AC,
32.5580,1.15,12.915777206420898,1.150017261505127,1.1500009298324585,36.568119049072266,13,0,DF 07 03 08 16 01 02 06 A7 4E 41 C4 33 93 3F 0D 00 00 00 C1 45 12 42 3B 33 93 3F 4A,
32.6254,1.15,12.915899276733398,1.1500623226165771,1.1500009298324585,36.568119049072266,13,0,DF 07 03 08 16 01 02 86 A7 4E 41 3E 35 93 3F 0D 00 00 00 C1 45 12 42 3B 33 93 3F 4E,
32.7148,1.15,12.91581916809082,1.1499814987182617,1.1500009298324585,36.60773468017578,13,0,DF 07 03 08 16 01 02 32 A7 4E 41 98 32 93 3F 0D 00 00 00 52 6E 12 42 3B 33 93 3F 91,
32.9173,1.15,12.91573715209961,1.150005578994751,1.1500009298324585,36.60773468017578,13,0,DF 07 03 08 16 01 02 DC A6 4E 41 62 33 93 3F 0D 00 00 00 52 6E 12 42 3B 33 93 3F 1D,
32.9407,1.15,12.915435791015625,1.15010666847229,1.1500009298324585,36.6495361328125,13,0,DF 07 03 08 16 01 02 A0 A5 4E 41 B2 36 93 3F 0D 00 00 00 20 99 12 42 3B 33 93 3F 0E,
33.0287,1.15,12.915647506713867,1.1500942707061768,1.1500009298324585,36.6495361328125,14,0,DF 07 03 08 16 01 02 7E A6 4E 41 4A 36 93 3F 0E 00 00 00 20 99 12 42 3B 33 93 3F 96,
33.1422,1.15,12.915435791015625,1.1500740051269531,1.1500009298324585,36.68874740600586,14,0,DF 07 03 08 16 01 02 A0 A5 4E 41 A0 35 93 3F 0E 00 00 00 47 C1 12 42 3B 33 93 3F D1,
33.2096,1.15,12.915607452392578,1.15010666847229,1.1500009298324585,36.68874740600586,14,0,DF 07 03 08 16 01 02 54 A6 4E 41 B2 36 93 3F 0E 00 00 00 47 C1 12 42 3B 33 93 3F 09,
33.3002,1.15,12.915485382080078,1.1500661373138428,1.1500009298324585,36.72797393798828,14,0,DF 07 03 08 16 01 02 D4 A5 4E 41 5E 35 93 3F 0E 00 00 00 72 E9 12 42 3B 33 93 3F 8C,
33.4351,1.15,12.915184020996094,1.150167465209961,1.1500009298324585,36.72797393798828,14,0,DF 07 03 08 16 01 02 98 A4 4E 41 B0 38 93 3F 0E 00 00 00 72 E9 12 42 3B 33 93 3F 74,
33.5248,1.15,12.915184020996094,1.1500537395477295,1.1500009298324585,36.766746520996094,14,0,DF 07 03 08 16 01 02 98 A4 4E 41 F6 34 93 3F 0E 00 00 00 26 11 13 42 3B 33 93 3F 55,
33.6150,1.15,12.915184020996094,1.1501386165618896,1.1500009298324585,36.766746520996094,14,0,DF 07 03 08 16 01 02 98 A4 4E 41 BE 37 93 3F 0E 00 00 00 26 11 13 42 3B 33 93 3F 8A,
33.7049,1.15,12.91505241394043,1.1501107215881348,1.1500009298324585,36.8045768737793,14,0,DF 07 03 08 16 01 02 0E A4 4E 41 D4 36 93 3F 0E 00 00 00 E3 37 13 42 3B 33 93 3F 1C,
33.8621,1.25,12.91488265991211,1.150017261505127,1.1500009298324585,36.8045768737793,14,0,DF 07 03 08 16 01 02 5C A3 4E 41 C4 33 93 3F 0E 00 00 00 E3 37 13 42 3B 33 93 3F E2,
33.8852,1.25,12.914588928222656,1.1500334739685059,1.1500009298324585,36.84436798095703,14,0,DF 07 03 08 16 01 02 28 A2 4E 41 4C 34 93 3F 0E 00 00 00 A2 60 13 42 3B 33 93 3F A6,
33.9290,1.25,12.914800643920898,1.150102138519287,1.2500009536743164,36.84436798095703,14,0,DF 07 03 08 16 01 02 06 A3 4E 41 8C 36 93 3F 0E 00 00 00 A2 60 13 42 08 00 A0 3F DE,
34.0420,1.25,12.906608581542969,1.2499713897705078,1.2500009536743164,36.881771087646484,15,0,DF 07 03 08 16 01 02 78 81 4E 41 10 FF 9F 3F 0F 00 00 00 EF 86 13 42 08 00 A0 3F C1,
34.1326,1.25,12.906307220458984,1.2500367164611816,1.2500009536743164,36.881771087646484,15,0,DF 07 03 08 16 01 02 3C 80 4E 41 34 01 A0 3F 0F 00 00 00 EF 86 13 42 08 00 A0 3F D7,
34.2223,1.25,12.906511306762695,1.2501622438430786,1.2500009536743164,36.91920852661133,15,0,DF 07 03 08 16 01 02 12 81 4E 41 51 05 A0 3F 0F 00 00 00 45 AD 13 42 08 00 A0 3F 62,
34.3352,1.25,12.906177520751953,1.2501864433288574,1.2500009536743164,36.91920852661133,15,0,DF 07 03 08 16 01 02 B4 7F 4E 41 1C 06 A0 3F 0F 00 00 00 45 AD 13 42 08 00 A0 3F F6,
34.4701,1.25,12.905801773071289,1.2500617504119873,1.2500009536743164,36.9566650390625,15,0,DF 07 03 08 16 01 02 2A 7E 4E 41 06 02 A0 3F 0F 00 00 00 A0 D3 13 42 08 00 A0 3F 1A,
34.5370,1.25,12.905923843383789,1.2500252723693848,1.2500009536743164,36.9566650390625,15,0,DF 07 03 08 16 01 02 AA 7E 4E 41 D4 00 A0 3F 0F 00 00 00 A0 D3 13 42 08 00 A0 3F CE,
34.6735,1.25,12.905632019042969,1.250098466873169,1.2500009536743164,36.99390411376953,15,0,DF 07 03 08 16 01 02 78 7D 4E 41 3A 03 A0 3F 0F 00 00 00 C2 F9 13 42 08 00 A0 3F 50,
34.7400,1.25,12.905378341674805,1.2500495910644531,1.2500009536743164,36.99390411376953,15,0,DF 07 03 08 16 01 02 6E 7C 4E 41 A0 01 A0 3F 0F 00 00 00 C2 F9 13 42 08 00 A0 3F F7,
34.8532,1.25,12.905118942260742,1.2501789331436157,1.2500009536743164,37.03165054321289,15,0,DF 07 03 08 16 01 02 5E 7B 4E 41 DD 05 A0 3F 0F 00 00 00 69 20 14 42 08 00 A0 3F F8,
34.9424,1.25,12.905036926269531,1.250017523765564,1.2500009536743164,37.03165054321289,15,0,DF 07 03 08 16 01 02 08 7B 4E 41 93 00 A0 3F 0F 00 00 00 69 20 14 42 08 00 A0 3F 9D,
35.0766,1.25,12.90507698059082,1.2500977516174316,1.2500009536743164,37.06844711303711,16,0,DF 07 03 08 16 01 02 32 7B 4E 41 34 03 A0 3F 10 00 00 00 17 46 14 42 08 00 A0 3F FA,
35.1906,1.25,12.904996871948242,1.2500736713409424,1.2500009536743164,37.06844711303711,16,0,DF 07 03 08 16 01 02 DE 7A 4E 41 6A 02 A0 3F 10 00 00 00 17 46 14 42 08 00 A0 3F 1A,
35.2793,1.25,12.90507698059082,1.2500814199447632,1.2500009536743164,37.106231689453125,16,0,DF 07 03 08 16 01 02 32 7B 4E 41 AB 02 A0 3F 10 00 00 00 C8 6C 14 42 08 00 A0 3F AD,
35.3921,1.25,12.904914855957031,1.2502474784851074,1.2500009536743164,37.106231689453125,16,0,DF 07 03 08 16 01 02 88 7A 4E 41 1C 08 A0 3F 10 00 00 00 C8 6C 14 42 08 00 A0 3F E1,
35.4376,1.25,12.904451370239258,1.2502599954605103,1.2500009536743164,37.14307403564453,16,0,DF 07 03 08 16 01 02 A2 78 4E 41 85 08 A0 3F 10 00 00 00 82 92 14 42 08 00 A0 3F 80,
35.5271,1.25,12.904743194580078,1.2502317428588867,1.2500009536743164,37.14307403564453,16,0,DF 07 03 08 16 01 02 D4 79 4E 41 98 07 A0 3F 10 00 00 00 82 92 14 42 08 00 A0 3F 3B,
35.6406,1.25,12.904914855957031,1.2501959800720215,1.2500009536743164,37.18068313598633,16,0,DF 07 03 08 16 01 02 88 7A 4E 41 6C 06 A0 3F 10 00 00 00 05 B9 14 42 08 00 A0 3F 09,
35.7299,1.25,12.904369354248047,1.2501025199890137,1.2500009536743164,37.18068313598633,16,0,DF 07 03 08 16 01 02 4C 78 4E 41 5C 03 A0 3F 10 00 00 00 05 B9 14 42 08 00 A0 3F 5A,
35.8432,1.25,12.904319763183594,1.2502272129058838,1.2500009536743164,37.18068313598633,16,0,DF 07 03 08 16 01 02 18 78 4E 41 72 07 A0 3F 10 00 00 00 05 B9 14 42 08 00 A0 3F 74,
35.9325,1.25,12.904319763183594,1.2500861883163452,1.2500009536743164,37.21588134765625,16,0,DF 07 03 08 16 01 02 18 78 4E 41 D3 02 A0 3F 10 00 00 00 10 DD 14 42 08 00 A0 3F E9,
36.0227,1.25,12.904117584228516,1.2500572204589844,1.2500009536743164,37.21588134765625,17,0,DF 07 03 08 16 01 02 44 77 4E 41 E0 01 A0 3F 11 00 00 00 10 DD 14 42 08 00 A0 3F B1,
36.1356,1.25,12.90397834777832,1.2501462697982788,1.2500009536743164,37.2501335144043,17,0,DF 07 03 08 16 01 02 B2 76 4E 41 CB 04 A0 3F 11 00 00 00 23 00 15 42 08 00 A0 3F 1F,
36.2484,1.25,12.903604507446289,1.250072717666626,1.2500009536743164,37.2501335144043,17,0,DF 07 03 08 16 01 02 2A 75 4E 41 62 02 A0 3F 11 00 00 00 23 00 15 42 08 00 A0 3F 13,
36.3150,1.25,12.90389633178711,1.2500619888305664,1.2500009536743164,37.28008270263672,17,0,DF 07 03 08 16 01 02 5C 76 4E 41 08 02 A0 3F 11 00 00 00 CE 1E 15 42 08 00 A0 3F 71,
36.4502,1.25,12.903514862060547,1.2502155303955078,1.2500009536743164,37.28008270263672,17,0,DF 07 03 08 16 01 02 CC 74 4E 41 10 07 A0 3F 11 00 00 00 CE 1E 15 42 08 00 A0 3F F6,
36.5176,1.25,12.903181076049805,1.250182032585144,1.2500009536743164,37.31243896484375,17,0,DF 07 03 08 16 01 02 6E 73 4E 41 F7 05 A0 3F 11 00 00 00 F0 3F 15 42 08 00 A0 3F 2D,
36.6078,1.25,12.90292739868164,1.2499926090240479,1.2500009536743164,37.31243896484375,17,0,DF 07 03 08 16 01 02 64 72 4E 41 C2 FF 9F 3F 11 00 00 00 F0 3F 15 42 08 00 A0 3F 74,
36.7419,1.25,12.902887344360352,1.2500168085098267,1.2500009536743164,37.34504699707031,17,0,DF 07 03 08 16 01 02 3A 72 4E 41 8D 00 A0 3F 11 00 00 00 54 61 15 42 08 00 A0 3F 4B,
36.8327,1.25,12.903139114379883,1.2502391338348389,1.2500009536743164,37.34504699707031,17,0,DF 07 03 08 16 01 02 42 73 4E 41 D6 07 A0 3F 11 00 00 00 54 61 15 42 08 00 A0 3F F2,
36.8999,1.25,12.90279769897461,1.250351905822754,1.2500009536743164,37.373565673828125,17,0,DF 07 03 08 16 01 02 DC 71 4E 41 88 0B A0 3F 11 00 00 00 88 7E 15 42 08 00 A0 3F 53,
37.0347,1.25,12.902969360351562,1.2502187490463257,1.2500009536743164,37.373565673828125,18,0,DF 07 03 08 16 01 02 90 72 4E 41 2B 07 A0 3F 12 00 00 00 88 7E 15 42 08 00 A0 3F FE,
37.1248,1.25,12.902545928955078,1.250300407409668,1.2500009536743164,37.403072357177734,18,0,DF 07 03 08 16 01 02 D4 70 4E 41 D8 09 A0 3F 12 00 00 00 BF 9C 15 42 08 00 A0 3F B8,
37.1923,1.25,12.902847290039062,1.2504944801330566,1.2500009536743164,37.403072357177734,18,0,DF 07 03 08 16 01 02 10 72 4E 41 34 10 A0 3F 12 00 00 00 BF 9C 15 42 08 00 A0 3F 17,
37.2372,1.25,12.902847290039062,1.2504944801330566,1.2500009536743164,37.431129455566406,18,0,DF 07 03 08 16 01 02 10 72 4E 41 34 10 A0 3F 12 00 00 00 7A B9 15 42 08 00 A0 3F 3F,
37.4167,1.25,12.902626037597656,1.250089168548584,1.2500009536743164,37.431129455566406,18,0,DF 07 03 08 16 01 02 28 71 4E 41 EC 02 A0 3F 12 00 00 00 7A B9 15 42 08 00 A0 3F 7E,
37.4401,1.25,12.902626037597656,1.250089168548584,1.2500009536743164,37.459205627441406,18,0,DF 07 03 08 16 01 02 28 71 4E 41 EC 02 A0 3F 12 00 00 00 3A D6 15 42 08 00 A0 3F A1,
37.5970,1.25,12.902414321899414,1.2499356269836426,1.2500009536743164,37.459205627441406,18,0,DF 07 03 08 16 01 02 4A 70 4E 41 E4 FD 9F 3F 12 00 00 00 3A D6 15 42 08 00 A0 3F 8E,
37.7095,1.25,12.902212142944336,1.2500947713851929,1.2500009536743164,37.4870491027832,18,0,DF 07 03 08 16 01 02 76 6F 4E 41 1B 03 A0 3F 12 00 00 00 BD F2 15 42 08 00 A0 3F 86,
37.7550,1.25,12.902040481567383,1.249976396560669,1.2500009536743164,37.4870491027832,18,0,DF 07 03 08 16 01 02 C2 6E 4E 41 3A FF 9F 3F 12 00 00 00 BD F2 15 42 08 00 A0 3F 21,
37.8448,1.25,12.902503967285156,1.2501907348632812,1.2500009536743164,37.4870491027832,18,0,DF 07 03 08 16 01 02 A8 70 4E 41 40 06 A0 3F 12 00 00 00 BD F2 15 42 08 00 A0 3F 2B,
37.9353,1.25,12.902162551879883,1.2500698566436768,1.2500009536743164,37.513465881347656,18,0,DF 07 03 08 16 01 02 42 6F 4E 41 4A 02 A0 3F 12 00 00 00 CA 0D 16 42 08 00 A0 3F 63,
38.0255,1.25,12.902334213256836,1.2500784397125244,1.2500009536743164,37.513465881347656,19,0,DF 07 03 08 16 01 02 F6 6F 4E 41 92 02 A0 3F 13 00 00 00 CA 0D 16 42 08 00 A0 3F 66,
38.1377,1.25,12.902040481567383,1.2499279975891113,1.2500009536743164,37.54012680053711,19,0,DF 07 03 08 16 01 02 C2 6E 4E 41 A4 FD 9F 3F 13 00 00 00 17 29 16 42 08 00 A0 3F 26,
38.2497,1.25,12.901958465576172,1.249943494796753,1.2500009536743164,37.54012680053711,19,0,DF 07 03 08 16 01 02 6C 6E 4E 41 26 FE 9F 3F 13 00 00 00 17 29 16 42 08 00 A0 3F F9,
38.4298,1.25,12.901998519897461,1.249920129776001,1.2500009536743164,37.565589904785156,19,0,DF 07 03 08 16 01 02 96 6E 4E 41 62 FD 9F 3F 13 00 00 00 2A 43 16 42 08 00 A0 3F 67,
38.4974,1.25,12.901664733886719,1.2499974966049194,1.2500009536743164,37.5893669128418,19,0,DF 07 03 08 16 01 02 38 6D 4E 41 EB FF 9F 3F 13 00 00 00 83 5B 16 42 08 00 A0 3F CA,
38.6092,1.25,12.901355743408203,1.2500126361846924,1.2500009536743164,37.5893669128418,19,0,DF 07 03 08 16 01 02 F4 6B 4E 41 6A 00 A0 3F 13 00 00 00 83 5B 16 42 08 00 A0 3F 8F,
38.6997,1.25,12.901103973388672,1.2498351335525513,1.2500009536743164,37.611942291259766,19,0,DF 07 03 08 16 01 02 EC 6A 4E 41 99 FA 9F 3F 13 00 00 00 A1 72 16 42 08 00 A0 3F 3B,
38.8121,1.25,12.901151657104492,1.2498712539672852,1.2500009536743164,37.611942291259766,19,0,DF 07 03 08 16 01 02 1E 6B 4E 41 C8 FB 9F 3F 13 00 00 00 A1 72 16 42 08 00 A0 3F D8,
38.8794,1.25,12.901233673095703,1.2497869729995728,1.2500009536743164,37.63379669189453,19,0,DF 07 03 08 16 01 02 74 6B 4E 41 05 F9 9F 3F 13 00 00 00 02 89 16 42 08 00 A0 3F CF,
39.0153,1.25,12.901275634765625,1.2497704029083252,1.2500009536743164,37.63379669189453,20,0,DF 07 03 08 16 01 02 A0 6B 4E 41 7A F8 9F 3F 14 00 00 00 02 89 16 42 08 00 A0 3F 2E,
39.0825,1.25,12.900981903076172,1.2497540712356567,1.2500009536743164,37.656150817871094,20,0,DF 07 03 08 16 01 02 6C 6A 4E 41 F1 F7 9F 3F 14 00 00 00 E6 9F 16 42 08 00 A0 3F F3,
39.2394,1.25,12.90093994140625,1.249758243560791,1.2500009536743164,37.656150817871094,20,0,DF 07 03 08 16 01 02 40 6A 4E 41 14 F8 9F 3F 14 00 00 00 E6 9F 16 42 08 00 A0 3F FB,
39.2625,1.25,12.90093994140625,1.249758243560791,1.2500009536743164,37.67778396606445,20,0,DF 07 03 08 16 01 02 40 6A 4E 41 14 F8 9F 3F 14 00 00 00 0D B6 16 42 08 00 A0 3F BD,
39.3745,1.25,12.90077018737793,1.249871015548706,1.2500009536743164,37.67778396606445,20,0,DF 07 03 08 16 01 02 8E 69 4E 41 C6 FB 9F 3F 14 00 00 00 0D B6 16 42 08 00 A0 3F BB,
39.4644,1.25,12.900558471679688,1.2497625350952148,1.2500009536743164,37.699180603027344,20,0,DF 07 03 08 16 01 02 B0 68 4E 41 38 F8 9F 3F 14 00 00 00 F6 CB 16 42 08 00 A0 3F 2D,
39.6449,1.25,12.900135040283203,1.2498836517333984,1.2500009536743164,37.699180603027344,20,0,DF 07 03 08 16 01 02 F4 66 4E 41 30 FC 9F 3F 14 00 00 00 F6 CB 16 42 08 00 A0 3F EF,
39.7115,1.25,12.900476455688477,1.2498836517333984,1.2500009536743164,37.716461181640625,20,0,DF 07 03 08 16 01 02 5A 68 4E 41 30 FC 9F 3F 14 00 00 00 A8 DD 16 42 08 00 A0 3F C3,
39.7573,1.25,12.900304794311523,1.2501065731048584,1.2500009536743164,37.716461181640625,20,0,DF 07 03 08 16 01 02 A6 67 4E 41 7E 03 A0 3F 14 00 00 00 A8 DD 16 42 08 00 A0 3F 22,
39.8705,1.25,12.900003433227539,1.250089168548584,1.2500009536743164,37.736167907714844,20,0,DF 07 03 08 16 01 02 6A 66 4E 41 EC 02 A0 3F 14 00 00 00 D6 F1 16 42 08 00 A0 3F B0,
40.0057,1.25,12.899881362915039,1.249969244003296,1.2500009536743164,37.736167907714844,21,0,DF 07 03 08 16 01 02 EA 65 4E 41 FE FE 9F 3F 15 00 00 00 D6 F1 16 42 08 00 A0 3F 23,
40.0500,1.25,12.899881362915039,1.249969244003296,1.2500009536743164,37.754913330078125,21,0,DF 07 03 08 16 01 02 EA 65 4E 41 FE FE 9F 3F 15 00 00 00 08 05 17 42 08 00 A0 3F DC,
40.1406,1.25,12.900003433227539,1.2500214576721191,1.2500009536743164,37.754913330078125,21,0,DF 07 03 08 16 01 02 6A 66 4E 41 B4 00 A0 3F 15 00 00 00 08 05 17 42 08 00 A0 3F A2,
40.2754,1.25,12.899669647216797,1.2501578330993652,1.2500009536743164,37.7739143371582,21,0,DF 07 03 08 16 01 02 0C 65 4E 41 2C 05 A0 3F 15 00 00 00 7D 18 17 42 08 00 A0 3F FC,
40.3424,1.25,12.900093078613281,1.2501835823059082,1.2500009536743164,37.7739143371582,21,0,DF 07 03 08 16 01 02 C8 66 4E 41 04 06 A0 3F 15 00 00 00 7D 18 17 42 08 00 A0 3F 66,
40.4552,1.25,12.899457931518555,1.250073790550232,1.2500009536743164,37.79339599609375,21,0,DF 07 03 08 16 01 02 2E 64 4E 41 6B 02 A0 3F 15 00 00 00 70 2C 17 42 08 00 A0 3F 98,
40.5672,1.25,12.899377822875977,1.2500736713409424,1.2500009536743164,37.79339599609375,21,0,DF 07 03 08 16 01 02 DA 63 4E 41 6A 02 A0 3F 15 00 00 00 70 2C 17 42 08 00 A0 3F EE,
40.6803,1.25,12.899417877197266,1.249915599822998,1.2500009536743164,37.813140869140625,21,0,DF 07 03 08 16 01 02 04 64 4E 41 3C FD 9F 3F 15 00 00 00 A8 40 17 42 08 00 A0 3F AB,
